iter	Logloss
145	0.0001927413734
146	0.0001927398998
147	0.0001927383541
148	0.0001927374008
149	0.0001927302856
150	0.0001927302856
151	0.0001927285268
152	0.0001927276404
153	0.0001927276404
154	0.0001927245104
155	0.0001927229861
156	0.0001927199638
157	0.0001927199638
158	0.0001927199638
159	0.0001927199638
160	0.0001927199638
161	0.0001927199638
162	0.0001927199638
163	0.0001927192244
164	0.000192718004
165	0.000192718004
166	0.0001927162266
167	0.0001927162266
168	0.0001927162266
169	0.0001927162266
170	0.0001927162266
171	0.0001927162266
172	0.0001927162266
173	0.0001872726043
174	0.0001872607102
175	0.0001872483912
176	0.0001872341671
177	0.0001872194263
178	0.0001872061992
179	0.0001871999191
180	0.000187187004
181	0.0001871748078
182	0.0001871510361
183	0.0001871379695
184	0.0001871120295
185	0.0001871001585
186	0.0001870873354
187	0.000187077471
188	0.0001870644888
189	0.0001870628726
190	0.0001870628726
191	0.0001870628726
192	0.0001870612457
193	0.0001870582207
194	0.00018705671
195	0.0001870557968
196	0.0001870557968
197	0.0001870557968
198	0.0001870557968
199	0.0001870557968
200	0.0001870557968
201	0.0001870557968
202	0.0001870557968
203	0.0001870557968
204	0.0001870557968
205	0.0001870557968
206	0.0001870557968
207	0.0001870557968
208	0.0001870557968
209	0.0001870557968
210	0.0001870557968
211	0.0001870557968
212	0.0001870557968
213	0.0001870557968
214	0.0001870557968
215	0.0001870557968
216	0.0001870557968
217	0.0001870557968
218	0.0001870557968
219	0.0001870557968
220	0.0001870557968
221	0.0001870557968
222	0.0001870557968
223	0.0001870552018
224	0.0001870552018
225	0.0001870522445
226	0.0001870506099
227	0.0001870473266
228	0.0001870443062
229	0.000187042659
230	0.000187042659
231	0.000187042659
232	0.000187042659
233	0.000187042659
234	0.000187042659
235	0.000187042659
236	0.000187042659
237	0.000187041023
238	0.0001870380039
239	0.0001870364004
240	0.000187033382
241	0.000187030364
242	0.0001870273465
243	0.0001870243294
244	0.0001870243294
245	0.0001870243294
246	0.0001870243294
247	0.0001870243294
248	0.0001870243294
249	0.0001870243294
250	0.0001870243294
251	0.0001870243294
252	0.0001870243294
253	0.0001870243294
254	0.0001870243294
255	0.0001870243294
256	0.0001870243294
257	0.0001870243294
258	0.0001870243294
259	0.0001870243294
260	0.0001870243294
261	0.0001870243294
262	0.0001870243294
263	0.0001870243294
264	0.0001870243294
265	0.0001870243294
266	0.0001870243294
267	0.0001870243294
268	0.0001870243294
269	0.0001870243294
270	0.0001870243294
271	0.0001870243294
272	0.0001870243294
273	0.0001870243294
274	0.0001870243294
275	0.0001870243294
276	0.0001870243294
277	0.0001870243294
278	0.0001870243294
279	0.0001870243294
280	0.0001870243294
281	0.0001870243294
282	0.0001870243294
283	0.0001870243294
284	0.0001870243294
285	0.0001870243294
286	0.0001870243294
287	0.0001870243294
288	0.0001870243294
289	0.0001870243294
290	0.0001870243294
291	0.0001870243294
292	0.0001870243294
293	0.0001870243294
294	0.0001870243294
295	0.0001870243294
296	0.0001870243294
297	0.0001870243294
298	0.0001870243294
299	0.0001870243294
300	0.0001870243294
301	0.0001870243294
302	0.0001870243294
303	0.0001870243294
304	0.0001870243294
305	0.0001870243294
306	0.0001870243294
307	0.0001870243294
308	0.0001870243294
309	0.0001870243294
310	0.0001870243294
311	0.0001870243294
312	0.0001870243294
313	0.0001870243294
314	0.0001870243294
315	0.0001870243294
316	0.0001870243294
317	0.0001870243294
318	0.0001870243294
319	0.0001870243294
320	0.0001870243294
321	0.0001870243294
322	0.0001870243294
323	0.0001870243294
324	0.0001870243294
325	0.0001870243294
326	0.0001870243294
327	0.0001870243294
328	0.0001870243294
329	0.0001870243294
330	0.0001870243294
331	0.0001870243294
332	0.0001870243294
333	0.0001870243294
334	0.0001870243294
335	0.0001870243294
336	0.0001870243294
337	0.0001870243294
338	0.0001870243294
339	0.0001870243294
340	0.0001870243294
341	0.0001870243294
342	0.0001870243294
343	0.0001870243294
344	0.0001870243294
345	0.0001870243294
346	0.0001870243294
347	0.0001870243294
348	0.0001870243294
349	0.0001870243294
350	0.0001870243294
351	0.0001870243294
352	0.0001870243294
353	0.0001870243294
354	0.0001870243294
355	0.0001870243294
356	0.0001870243294
357	0.0001870243294
358	0.0001870243294
359	0.0001870243294
360	0.0001870243294
361	0.0001870243294
362	0.0001870243294
363	0.0001870243294
364	0.0001870243294
365	0.0001870243294
366	0.0001870243294
367	0.0001870243294
368	0.0001870243294
369	0.0001870243294
370	0.0001870243294
371	0.0001870243294
372	0.0001870243294
373	0.0001870243294
374	0.0001870243294
375	0.0001870243294
376	0.0001870243294
377	0.0001870243294
378	0.0001870243294
379	0.0001870243294
380	0.0001870243294
381	0.0001870243294
382	0.0001870243294
383	0.0001870243294
384	0.0001870243294
385	0.0001870243294
386	0.0001870243294
387	0.0001870243294
388	0.0001870243294
389	0.0001870243294
390	0.0001870243294
391	0.0001870243294
392	0.0001870243294
393	0.0001870243294
394	0.0001870243294
395	0.0001870243294
396	0.0001870243294
397	0.0001870243294
398	0.0001870243294
399	0.0001870243294
400	0.0001870243294
401	0.0001870243294
402	0.0001870243294
403	0.0001870243294
404	0.0001870243294
405	0.0001870243294
406	0.0001870243294
407	0.0001870243294
408	0.0001870243294
409	0.0001870243294
410	0.0001870243294
411	0.0001870243294
412	0.0001870243294
413	0.0001870243294
414	0.0001870243294
415	0.0001870243294
416	0.0001870243294
417	0.0001870243294
418	0.0001870243294
419	0.0001870243294
420	0.0001870243294
421	0.0001870243294
422	0.0001870243294
423	0.0001870243294
424	0.0001870243294
425	0.0001870243294
426	0.0001870243294
427	0.0001870243294
428	0.0001870243294
429	0.0001870243294
430	0.0001870243294
431	0.0001870243294
432	0.0001870243294
433	0.0001870243294
434	0.0001870243294
435	0.0001870243294
436	0.0001870243294
437	0.0001870243294
438	0.0001870243294
439	0.0001870243294
440	0.0001870243294
441	0.0001870243294
442	0.0001870243294
443	0.0001870243294
444	0.0001870243294
445	0.0001870243294
446	0.0001870243294
447	0.0001870243294
448	0.0001870243294
449	0.0001870243294
450	0.0001870243294
451	0.0001870243294
452	0.0001870243294
453	0.0001870243294
454	0.0001870243294
455	0.0001870243294
456	0.0001870243294
457	0.0001870243294
458	0.0001870243294
459	0.0001870243294
460	0.0001870243294
461	0.0001870243294
462	0.0001870243294
463	0.0001870243294
464	0.0001870243294
465	0.0001870243294
466	0.0001870243294
467	0.0001870243294
468	0.0001870243294
469	0.0001870243294
470	0.0001870243294
471	0.0001870243294
472	0.0001870243294
473	0.0001870243294
474	0.0001870243294
475	0.0001870243294
476	0.0001870243294
477	0.0001870243294
478	0.0001870243294
479	0.0001870243294
480	0.0001870243294
481	0.0001870243294
482	0.0001870243294
483	0.0001870243294
484	0.0001870243294
485	0.0001870243294
486	0.0001870243294
487	0.0001870243294
488	0.0001870243294
489	0.0001870243294
490	0.0001870243294
491	0.0001870243294
492	0.0001870243294
493	0.0001870243294
494	0.0001870243294
495	0.0001870243294
496	0.0001870243294
497	0.0001870243294
498	0.0001870243294
499	0.0001870243294
500	0.0001870243294
501	0.0001870243294
502	0.0001870243294
503	0.0001870243294
504	0.0001870243294
505	0.0001870243294
506	0.0001870243294
507	0.0001870243294
508	0.0001870243294
509	0.0001870243294
510	0.0001870243294
511	0.0001870243294
512	0.0001870243294
513	0.0001870243294
514	0.0001870243294
515	0.0001870243294
516	0.0001870243294
517	0.0001870243294
518	0.0001870243294
519	0.0001870243294
520	0.0001870243294
521	0.0001870243294
522	0.0001870243294
523	0.0001870243294
524	0.0001870243294
525	0.0001870243294
526	0.0001870243294
527	0.0001870243294
528	0.0001870243294
529	0.0001870243294
530	0.0001870243294
531	0.0001870243294
532	0.0001870243294
533	0.0001870243294
534	0.0001870243294
535	0.0001870243294
536	0.0001870243294
537	0.0001870243294
538	0.0001870243294
539	0.0001870243294
540	0.0001870243294
541	0.0001870243294
542	0.0001870243294
543	0.0001870243294
544	0.0001870243294
545	0.0001870243294
546	0.0001870243294
547	0.0001870243294
548	0.0001870243294
549	0.0001870243294
550	0.0001870243294
551	0.0001870243294
552	0.0001870243294
553	0.0001870243294
554	0.0001870243294
555	0.0001870243294
556	0.0001870243294
557	0.0001870243294
558	0.0001870243294
559	0.0001870243294
560	0.0001870243294
561	0.0001870243294
562	0.0001870243294
563	0.0001870243294
564	0.0001870243294
565	0.0001870243294
566	0.0001870243294
567	0.0001870243294
568	0.0001870243294
569	0.0001870243294
570	0.0001870243294
571	0.0001870243294
572	0.0001870243294
573	0.0001870243294
574	0.0001870243294
575	0.0001870243294
576	0.0001870243294
577	0.0001870243294
578	0.0001870243294
579	0.0001870243294
580	0.0001870243294
581	0.0001870243294
582	0.0001870243294
583	0.0001870243294
584	0.0001870243294
585	0.0001870243294
586	0.0001870243294
587	0.0001870243294
588	0.0001870243294
589	0.0001870243294
590	0.0001870243294
591	0.0001870243294
592	0.0001870243294
593	0.0001870243294
594	0.0001870243294
595	0.0001870243294
596	0.0001870243294
597	0.0001870243294
598	0.0001870243294
599	0.0001870243294
600	0.0001870243294
601	0.0001870243294
602	0.0001870243294
603	0.0001870243294
604	0.0001870243294
605	0.0001870243294
606	0.0001870243294
607	0.0001870243294
608	0.0001870243294
609	0.0001870243294
610	0.0001870243294
611	0.0001870243294
612	0.0001870243294
613	0.0001870243294
614	0.0001870243294
615	0.0001870243294
616	0.0001870243294
617	0.0001870243294
618	0.0001870243294
619	0.0001870243294
620	0.0001870243294
621	0.0001870243294
622	0.0001870243294
623	0.0001870243294
624	0.0001870243294
625	0.0001870243294
626	0.0001870243294
627	0.0001870243294
628	0.0001870243294
629	0.0001870243294
630	0.0001870243294
631	0.0001870243294
632	0.0001870243294
633	0.0001870243294
634	0.0001870243294
635	0.0001870243294
636	0.0001870243294
637	0.0001870243294
638	0.0001870243294
639	0.0001870243294
640	0.0001870243294
641	0.0001870243294
642	0.0001870243294
643	0.0001870243294
644	0.0001870243294
645	0.0001870243294
646	0.0001870243294
647	0.0001870243294
648	0.0001870243294
649	0.0001870243294
650	0.0001870243294
651	0.0001870243294
652	0.0001870243294
653	0.0001870243294
654	0.0001870243294
655	0.0001870243294
656	0.0001870243294
657	0.0001870243294
658	0.0001870243294
659	0.0001870243294
660	0.0001870243294
661	0.0001870243294
662	0.0001870243294
663	0.0001870243294
664	0.0001870243294
665	0.0001870243294
666	0.0001870243294
667	0.0001870243294
668	0.0001870243294
669	0.0001870243294
670	0.0001870243294
671	0.0001870243294
672	0.0001870243294
673	0.0001870243294
674	0.0001870243294
675	0.0001870243294
676	0.0001870243294
677	0.0001870243294
678	0.0001870243294
679	0.0001870243294
680	0.0001870243294
681	0.0001870243294
682	0.0001870243294
683	0.0001870243294
684	0.0001870243294
685	0.0001870243294
686	0.0001870243294
687	0.0001870243294
688	0.0001870243294
689	0.0001870243294
690	0.0001870243294
691	0.0001870243294
692	0.0001870243294
693	0.0001870243294
694	0.0001870243294
695	0.0001870243294
696	0.0001870243294
697	0.0001870243294
698	0.0001870243294
699	0.0001870243294
700	0.0001870243294
701	0.0001870243294
702	0.0001870243294
703	0.0001870243294
704	0.0001870243294
705	0.0001870243294
706	0.0001870243294
707	0.0001870243294
708	0.0001870243294
709	0.0001870243294
710	0.0001870243294
711	0.0001870243294
712	0.0001870243294
713	0.0001870243294
714	0.0001870243294
715	0.0001870243294
716	0.0001870243294
717	0.0001870243294
718	0.0001870243294
719	0.0001870243294
720	0.0001870243294
721	0.0001870243294
722	0.0001870243294
723	0.0001870243294
724	0.0001870243294
725	0.0001870243294
726	0.0001870243294
727	0.0001870243294
728	0.0001870243294
729	0.0001870243294
730	0.0001870243294
731	0.0001870243294
732	0.0001870243294
733	0.0001870243294
734	0.0001870243294
735	0.0001870243294
736	0.0001870243294
737	0.0001870243294
738	0.0001870243294
739	0.0001870243294
740	0.0001870243294
741	0.0001870243294
742	0.0001870243294
743	0.0001870243294
744	0.0001870243294
745	0.0001870243294
746	0.0001870243294
747	0.0001870243294
748	0.0001870243294
749	0.0001870243294
750	0.0001870243294
751	0.0001870243294
752	0.0001870243294
753	0.0001870243294
754	0.0001870243294
755	0.0001870243294
756	0.0001870243294
757	0.0001870243294
758	0.0001870243294
759	0.0001870243294
760	0.0001870243294
761	0.0001870243294
762	0.0001870243294
763	0.0001870243294
764	0.0001870243294
765	0.0001870243294
766	0.0001870243294
767	0.0001870243294
768	0.0001870243294
769	0.0001870243294
770	0.0001870243294
771	0.0001870243294
772	0.0001870243294
773	0.0001870243294
774	0.0001870243294
775	0.0001870243294
776	0.0001870243294
777	0.0001870243294
778	0.0001870243294
779	0.0001870243294
780	0.0001870243294
781	0.0001870243294
782	0.0001870243294
783	0.0001870243294
784	0.0001870243294
785	0.0001870243294
786	0.0001870243294
787	0.0001870243294
788	0.0001870243294
789	0.0001870243294
790	0.0001870243294
791	0.0001870243294
792	0.0001870243294
793	0.0001870243294
794	0.0001870243294
795	0.0001870243294
796	0.0001870243294
797	0.0001870243294
798	0.0001870243294
799	0.0001870243294
800	0.0001870243294
801	0.0001870243294
802	0.0001870243294
803	0.0001870243294
804	0.0001870243294
805	0.0001870243294
806	0.0001870243294
807	0.0001870243294
808	0.0001870243294
809	0.0001870243294
810	0.0001870243294
811	0.0001870243294
812	0.0001870243294
813	0.0001870243294
814	0.0001870243294
815	0.0001870243294
816	0.0001870243294
817	0.0001870243294
818	0.0001870243294
819	0.0001870243294
820	0.0001870243294
821	0.0001870243294
822	0.0001870243294
823	0.0001870243294
824	0.0001870243294
825	0.0001870243294
826	0.0001870243294
827	0.0001870243294
828	0.0001870243294
829	0.0001870243294
830	0.0001870243294
831	0.0001870243294
832	0.0001870243294
833	0.0001870243294
834	0.0001870243294
835	0.0001870243294
836	0.0001870243294
837	0.0001870243294
838	0.0001870243294
839	0.0001870243294
840	0.0001870243294
841	0.0001870243294
842	0.0001870243294
843	0.0001870243294
844	0.0001870243294
845	0.0001870243294
846	0.0001870243294
847	0.0001870243294
848	0.0001870243294
849	0.0001870243294
850	0.0001870243294
851	0.0001870243294
852	0.0001870243294
853	0.0001870243294
854	0.0001870243294
855	0.0001870243294
856	0.0001870243294
857	0.0001870243294
858	0.0001870243294
859	0.0001870243294
860	0.0001870243294
861	0.0001870243294
862	0.0001870243294
863	0.0001870243294
864	0.0001870243294
865	0.0001870243294
866	0.0001870243294
867	0.0001870243294
868	0.0001870243294
869	0.0001870243294
870	0.0001870243294
871	0.0001870243294
872	0.0001870243294
873	0.0001870243294
874	0.0001870243294
875	0.0001870243294
876	0.0001870243294
877	0.0001870243294
878	0.0001870243294
879	0.0001870243294
880	0.0001870243294
881	0.0001870243294
882	0.0001870243294
883	0.0001870243294
884	0.0001870243294
885	0.0001870243294
886	0.0001870243294
887	0.0001870243294
888	0.0001870243294
889	0.0001870243294
890	0.0001870243294
891	0.0001870243294
892	0.0001870243294
893	0.0001870243294
894	0.0001870243294
895	0.0001870243294
896	0.0001870243294
897	0.0001870243294
898	0.0001870243294
899	0.0001870243294
900	0.0001870243294
901	0.0001870243294
902	0.0001870243294
903	0.0001870243294
904	0.0001870243294
905	0.0001870243294
906	0.0001870243294
907	0.0001870243294
908	0.0001870243294
909	0.0001870243294
910	0.0001870243294
911	0.0001870243294
912	0.0001870243294
913	0.0001870243294
914	0.0001870243294
915	0.0001870243294
916	0.0001870243294
917	0.0001870243294
918	0.0001870243294
919	0.0001870243294
920	0.0001870243294
921	0.0001870243294
922	0.0001870243294
923	0.0001870243294
924	0.0001870243294
925	0.0001870243294
926	0.0001870243294
927	0.0001870243294
928	0.0001870243294
929	0.0001870243294
930	0.0001870243294
931	0.0001870243294
932	0.0001870243294
933	0.0001870243294
934	0.0001870243294
935	0.0001870243294
936	0.0001870243294
937	0.0001870243294
938	0.0001870243294
939	0.0001870243294
940	0.0001870243294
941	0.0001870243294
942	0.0001870243294
943	0.0001870243294
944	0.0001870243294
945	0.0001870243294
946	0.0001870243294
947	0.0001870243294
948	0.0001870243294
949	0.0001870243294
950	0.0001870243294
951	0.0001870243294
952	0.0001870243294
953	0.0001870243294
954	0.0001870243294
955	0.0001870243294
956	0.0001870243294
957	0.0001870243294
958	0.0001870243294
959	0.0001870243294
960	0.0001870243294
961	0.0001870243294
962	0.0001870243294
963	0.0001870243294
964	0.0001870243294
965	0.0001870243294
966	0.0001870243294
967	0.0001870243294
968	0.0001870243294
969	0.0001870243294
970	0.0001870243294
971	0.0001870243294
972	0.0001870243294
973	0.0001870243294
974	0.0001870243294
975	0.0001870243294
976	0.0001870243294
977	0.0001870243294
978	0.0001870243294
979	0.0001870243294
980	0.0001870243294
981	0.0001870243294
982	0.0001870243294
983	0.0001870243294
984	0.0001870243294
985	0.0001870243294
986	0.0001870243294
987	0.0001870243294
988	0.0001870243294
989	0.0001870243294
990	0.0001870243294
991	0.0001870243294
992	0.0001870243294
993	0.0001870243294
994	0.0001870243294
995	0.0001870243294
996	0.0001870243294
997	0.0001870243294
998	0.0001870243294
999	0.0001870243294
